source_rank,tld,source_status,evidence_state,evidence_date,report_ref,fixture_ref,fixture_scope,evidence_note,follow_up_state,follow_up_date,follow_up_report_ref,follow_up_fixture_ref,follow_up_note
925,priv,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
926,gw,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
927,cboxh,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
928,hola,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
929,gop,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.gop] | parser_missing | unavailable | Blank | Port-43 current probe for google.gop produced DNS/transport failure; no parser claim is made.,"","","","",""
930,tcs,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
931,xn--j6w193g,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.hkirc.hk | Verified not-registered absence | Existing HKIRC parser retained,"","","","",""
932,condos,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.condos | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
933,mars,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
934,cnb,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
935,iphone,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
936,mibhigh,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
937,kyoto,delegated,rdap_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.kyoto | unavailable | Added BaseTop1000Retired adapter; exact RDAP-retirement notice raises unavailable,"","","","",""
938,private,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
939,jphttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
940,hiphop,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
941,argocd-repo-server,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
942,android,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
943,mib2p,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
944,go,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
945,barclays,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.barclays | authoritative absence only | Adapter; registered probe unresolved,"","","","",""
946,lcl,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
947,post,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.dotpostregistry.net | registered + authoritative absence | Existing parser verified,"","","","",""
948,warp-svc,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
949,xn--czr694b,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
950,toyota,delegated,rdap_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.toyota | unavailable | Added BaseTop1000Retired adapter; exact RDAP-retirement notice raises unavailable,"","","","",""
951,no-data,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
952,grp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
953,hkhttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
954,democrat,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.democrat | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
955,ico,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
956,blank,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
957,select,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.select] | parser_missing | verified_registered | Whois::Parsers::WhoisNicSelect | Port-43 registered sample google.select; SHA-256 2af89bbce702200cd5c130ba5daa2d84921c19bcaa39a4c8444d93f386fafec1.,"","","","",""
958,data,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.data | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
959,dll,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
960,admin,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
961,xn--d1acj3b,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.xn--d1acj3b | Whois::Parsers::WhoisNicXnD1acj3b | CentralNic ICANN record; object-not-found absence marker,"","","","",""
962,man,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.man | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
963,cisco,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, None adapter | Classification only","","","","",""
964,nlhttp,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
965,prof,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
966,comv1,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
967,comt,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | excluded_undelegated | excluded | classification-only | No implementation: source is undelegated.,"","","","",""
968,degree,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.degree | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
969,wifi,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
970,cnnull,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
971,root,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
972,content,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
973,ntt,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,— | adapter_none_excluded | excluded | classification-only | No implementation: server adapter is None.,"","","","",""
974,memorial,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.memorial | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
975,belkin,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | ICANN undelegated; classification-only,"","","","",""
976,yun,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.teleinfo.cn | verified | Added WhoisTeleinfoCn ICANN/IDN adapter,"","","","",""
